title,distributor,distributor_filter,genre,genre1_index,genre2_index,genre1,genre2,rating,running_time,production_year,release_date,month,day,production_budget,domestic_income,inflation_domestic_income,formatted_production_budget,formatted_domestic_income,formatted_inflation_domestic_income,director,link,image
The Hobbit: An Unexpected Journey,Warner Bros.,Warner Bros.,Fantasy,7,,Fantasy,,PG-13,166,2012,20121214,12,14,0,303003568,308735100, $ ---------------     ,"$303,003,568 ","$308,735,100 ",Peter Jackson,,
The Twilight Saga: Breaking Dawn Part 2,Summit Entertainment,Other,"Fantasy, Romance",7,10,Fantasy,Romance,PG-13,116,2012,20121116,11,16,120000000,292324737,296319200,"$120,000,000 ","$292,324,737 ","$296,319,200 ",Bill Condon,,
The Amazing Spider-Man,Sony Pictures,Sony Pictures,"Action, Adventure",0,1,Action,Adventure,PG-13,136,2012,20120703,7,3,230000000,262030663,274829100,"$230,000,000 ","$262,030,663 ","$274,829,100 ",Marc Webb,,
Brave,Buena Vista,Buena Vista,Animation,2,,Animation,,PG,100,2012,20120622,6,22,185000000,237283207,244583300,"$185,000,000 ","$237,283,207 ","$244,583,300 ","Mark Andrews, Brenda Chapman",,
Ted,Universal,Universal,Comedy,3,,Comedy,,R,106,2012,20120629,6,29,50000000,218815487,229503100,"$50,000,000 ","$218,815,487 ","$229,503,100 ",Seth MacFarlane,,
Madagascar 3: Europe's Most Wanted,DreamWorks,DreamWorks,Animation,2,,Animation,,PG,93,2012,20120608,6,8,145000000,216391482,217457400,"$145,000,000 ","$216,391,482 ","$217,457,400 ","Eric Darnell, Tom McGrath, Conrad Vernon",,
Dr. Seuss' The Lorax,Universal,Universal,Animation,2,,Animation,,PG,95,2012,20120302,3,2,70000000,214030500,219692000,"$70,000,000 ","$214,030,500 ","$219,692,000 ",Chris Renaud,,
Wreck-It Ralph,Buena Vista,Buena Vista,Animation,2,,Animation,,PG,108,2012,20121102,11,2,165000000,189422889,192232800,"$165,000,000 ","$189,422,889 ","$192,232,800 ",Rich Moore,,
Lincoln,Buena Vista,Buena Vista,Drama,6,,Drama,,PG-13,145,2012,20121109,11,9,65000000,182207973,185507800,"$65,000,000 ","$182,207,973 ","$185,507,800 ",Steven Spielberg,,
MIB 3,Sony Pictures,Sony Pictures,"Sci-Fi, Comedy",11,3,Sci-Fi,Comedy,PG-13,106,2012,20120525,5,25,225000000,179020854,179902700,"$225,000,000 ","$179,020,854 ","$179,902,700 ",Barry Sonnenfeld,,
Django Unchained,Weinstein Company,Other,Western,14,,Western,,R,165,2012,20121225,12,25,100000000,162805434,166848500,"$100,000,000 ","$162,805,434 ","$166,848,500 ",Quentin Tarantino,,
Ice Age: Continental Drift,Fox,Fox,Animation,2,,Animation,,PG,94,2012,20120713,7,13,95000000,161321843,169109000,"$95,000,000 ","$161,321,843 ","$169,109,000 ","Steve Martino, Mike Thurmeier",,
Snow White and the Huntsman,Universal,Universal,Adventure,1,,Adventure,,PG-13,127,2012,20120601,6,1,170000000,155332381,156718800,"$170,000,000 ","$155,332,381 ","$156,718,800 ",Rupert Sanders,,
Les Miserables (2012),Universal,Universal,Musical,9,,Musical,,PG-13,157,2012,20121225,12,25,61000000,148809770,150843200,"$61,000,000 ","$148,809,770 ","$150,843,200 ",Tom Hooper,,
Hotel Transylvania,Sony Pictures,Sony Pictures,Animation,2,,Animation,,PG,91,2012,20120928,9,28,85000000,148313048,150339700,"$85,000,000 ","$148,313,048 ","$150,339,700 ",Genndy Tartakovsky,,
Taken 2,Fox,Fox,Action,0,,Action,,PG-13,91,2012,20121005,10,5,45000000,139854287,141765300,"$45,000,000 ","$139,854,287 ","$141,765,300 ",Olivier Megaton,,
21 Jump Street,Sony Pictures,Sony Pictures,"Action, Comedy",0,3,Action,Comedy,R,109,2012,20120316,3,16,42000000,138447667,141110400,"$42,000,000 ","$138,447,667 ","$141,110,400 ","Phil Lord, Chris Miller ",,
Argo,Warner Bros.,Warner Bros.,"Drama, Thriller",6,12,Drama,Thriller,R,120,2012,20121012,10,12,44500000,136024128,138284500,"$44,500,000 ","$136,024,128 ","$138,284,500 ",Ben Affleck,,
Silver Linings Playbook,Weinstein Company,Other,Comedy,3,,Comedy,,R,122,2012,20121116,11,16,21000000,132092958,135426400,"$21,000,000 ","$132,092,958 ","$135,426,400 ",David O. Russell,,
Prometheus,Fox,Fox,"Sci-Fi, Drama",11,6,Sci-Fi,Drama,R,124,2012,20120608,6,8,130000000,126477084,127100100,"$130,000,000 ","$126,477,084 ","$127,100,100 ",Ridley Scott,,
Safe House,Fox,Fox,"Action, Thriller",0,12,Action,Thriller,R,117,2012,20120210,2,10,85000000,126373434,130119900,"$85,000,000 ","$126,373,434 ","$130,119,900 ",Daniel Espinosa,,
